Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,JPANEL,org.weasis.dicom.viewer2d.mpr.MPRContainer,addSeries,75,8,0,1,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.au.AuView,closingSeries,23,6,5,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.codec.utils.DicomImageUtils,createWindowLevelLut,40,16,7,8,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.image.op.MaxCollectionZprojection,computeRectShort,45,8,11,3,Metodo Longo
 V ,[SHAPE],org.weasis.core.ui.model.utils.bean.AdvancedShape,paint,27,8,9,2,Muitos Desvios
" A, R, D, V, X ",ENTITY,org.weasis.dicom.codec.geometry.GeometryOfSlice,getOrientation,26,22,6,2,Muitos Desvios
 V ,JPANEL,org.weasis.core.ui.util.ExportLayout,adaptLayoutModel,23,3,10,1,Metodo Longo
" A, V, X ",UNDEFINED,org.weasis.dicom.explorer.wado.DownloadManager,readSeries,71,14,28,6,Muitos Desvios
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,move,20,4,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,writeFile,27,5,11,2,Muitos Desvios
" A, V ",MODEL,org.weasis.core.ui.model.graphic.imp.line.PerpendicularLineGraphic,buildShape,35,11,12,1,Alto Acoplamento Efferent
 V ,JPANEL,org.weasis.acquire.explorer.AcquireExplorer,propertyChange,42,12,14,1,Metodo Longo
 V ,MODEL,org.weasis.core.ui.model.graphic.imp.area.PolygonGraphic,prepareShape,26,8,4,0,Metodo Longo
 V ,PROPERTIES,org.weasis.core.api.service.WProperties,resetServiceProperty,14,6,3,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.explorer.CheckTreeModel,buildModel,33,7,7,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.base.ui.gui.WeasisWin,setSelectedPlugin,42,15,6,1,Muitos Desvios
 V ,JPANEL,org.weasis.core.api.image.op.Contrast,setSliderValues,5,1,2,3,Muitos Parametros
" A, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.line.PerpendicularLineGraphic,computeMeasurements,19,8,13,3,Alto Acoplamento Efferent
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,drawLayers,5,2,5,3,Muitos Parametros
 V ,IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,initRawImageReader,30,6,16,0,Muitos Desvios
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,showPopup,22,5,4,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,deleteDirectoryContents,19,7,3,3,Muitos Parametros
 V ,MODEL,org.weasis.base.viewer2d.InfoLayer,ajustLengthDisplay,31,10,5,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.weasis.core.api.image.util.Statistics,corrCoef,8,2,2,5,Muitos Parametros
 V ,STATISTICSOPIMAGE,org.weasis.core.api.image.op.ImageStatistics2OpImage,accumulateStatisticsInt,46,9,11,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.codec.utils.SplittingRules,readTags,28,7,7,4,Muitos Desvios
" A, R, D, V, X ",IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,getValidImage,52,12,26,2,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.explorer.wado.DownloadManager,readQuery,66,18,18,5,Alto Acoplamento Efferent
" A, V, X ",JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,writeItems,33,10,13,3,Alto Acoplamento Efferent
 V ,JSCROLLPANE,org.weasis.dicom.explorer.ExportTree,expandTree,17,5,6,3,Muitos Desvios
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,openrelatedSeries,27,9,17,2,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.image.op.MaxCollectionZprojection,computeRectUShort,39,8,10,3,Alto Acoplamento Efferent
" A, D, V, X ",DIALOG,org.weasis.acquire.explorer.gui.dialog.AcquirePublishDialog,publishAction,68,14,23,0,Muitos Desvios
 V ,MODEL,org.weasis.core.ui.model.AbstractGraphicModel,applyPaint,23,8,6,4,Muitos Desvios
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,getCodecPlugins,11,6,4,0,Muitos Desvios
 V ,POINTOPIMAGE,org.weasis.core.api.image.op.ThresholdToBinOpImage,doubleLoop,30,8,9,3,Alto Acoplamento Efferent
" A, V, X ",JPANEL,org.weasis.dicom.explorer.DicomExplorer,updateSplitSeries,53,14,15,1,Metodo Longo
" A, V, X ",JPANEL,org.weasis.dicom.explorer.DicomExplorer,openImportDialogAction,32,7,14,1,Alto Acoplamento Efferent
" A, R, V, X ",JCOMPONENT,org.weasis.dicom.viewer2d.View2d,importData,96,25,20,1,Metodo Longo
" A, R, V, X ",TAGW,org.weasis.dicom.codec.TagD,getTypeFromTag,53,22,19,2,Muitos Desvios
 V ,STATISTICSOPIMAGE,org.weasis.core.api.image.op.ImageStatisticsOpImage,accumulateStatisticsShort,43,9,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,delete,14,6,3,1,Muitos Desvios
 V ,JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,writeItems,33,10,13,3,Muitos Parametros
" A, R, D, V, X ",JPANEL,org.weasis.dicom.explorer.LocalExport,writeDicom,112,24,28,4,Metodo Longo
 V ,JCOMPONENT,org.weasis.dicom.viewer2d.View2d,addMouseAdapter,32,8,6,2,Muitos Desvios
" A, V, X ",[ANIMATEDICONSTATIC],org.weasis.core.api.gui.util.ImageSectionIcon,paintIcon,6,1,5,4,Muitos Parametros
 V ,POINTOPIMAGE,org.weasis.core.api.image.op.ThresholdToBinOpImage,doubleLoop,30,8,9,3,Muitos Parametros
 V ,JPANEL,org.weasis.dicom.au.AuView,setSeries,27,9,7,1,Metodo Longo
" A, V, X ",MODEL,org.weasis.dicom.explorer.DicomModel,removePatient,27,10,7,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.explorer.wado.DownloadManager,readQuery,66,18,18,5,Muitos Parametros
" A, V, X ",UNDEFINED,org.weasis.dicom.viewer2d.mip.MipPopup,createSlider,15,2,9,4,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.gui.InsertableUtil,savePreferences,15,5,7,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.explorer.wado.DownloadManager,readPatient,42,8,18,4,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.gui.util.JMVUtils,formatTableHeaders,9,2,4,3,Muitos Parametros
 V ,JPANEL,org.weasis.core.ui.editor.image.CalibrationView,applyCalibration,29,9,10,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.image.util.Statistics,normalizeData,18,5,2,1,Muitos Desvios
 V ,STATISTICSOPIMAGE,org.weasis.core.api.image.op.ImageStatisticsOpImage,accumulateStatisticsUShort,43,9,9,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.image.util.ImageToolkit,resizeImage,14,5,4,4,Muitos Desvios
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,getOrientationMenu,31,5,9,1,Metodo Longo
" A, R, V, X ",JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,setImage,78,19,20,1,Muitos Desvios
 V ,JPANEL,org.weasis.core.ui.editor.image.ViewerPlugin,createView,6,2,4,3,Muitos Parametros
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,scroll,29,9,8,1,Muitos Desvios
" A, D, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.line.LineGraphic,computeMeasurements,31,12,13,3,Muitos Desvios
 V ,[OPMANAGER],org.weasis.core.api.image.SimpleOpManager,setParamValue,10,4,4,3,Muitos Parametros
 V ,MODEL,org.weasis.core.ui.model.AbstractGraphicModel,drawFromCurrentGraphic,21,5,10,2,Alto Acoplamento Efferent
" A, V ",IMAGEREADER,org.weasis.image.jni.NativeImageReader,createDataBuffer,47,11,12,1,Metodo Longo
 V ,SWINGWORKER,org.weasis.dicom.explorer.LoadLocalDicom,isSOPInstanceUIDExist,25,10,9,4,Alto Acoplamento Efferent
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,hasSameSize,10,5,3,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,getValidFileName,12,7,4,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.ui.editor.ViewerPluginBuilder,openSequenceInDefaultPlugin,21,8,11,4,Alto Acoplamento Efferent
" A, V ",JPANEL,org.weasis.dicom.viewer2d.mpr.MPRContainer,propertyChange,52,19,12,1,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.weasis.openjpeg.cpp.openjpeg,opj_get_decoded_tile,0,1,4,4,Muitos Parametros
 V ,JPANEL,org.weasis.dicom.explorer.DicomExplorer,selectPatient,29,6,12,1,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.gui.util.JMVUtils,openInDefaultBrowser,27,7,11,2,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.explorer.LocalExport,exportDICOM,27,2,0,2,Metodo Longo
 V ,JPANEL,org.weasis.base.explorer.ThumbnailRenderer,getListCellRendererComponent,16,5,11,5,Alto Acoplamento Efferent
 V ,MEDIAELEMENT,org.weasis.dicom.codec.DicomSpecialElement,getKoSpecialElements,19,9,9,2,Alto Acoplamento Efferent
 V ,VIEW,org.weasis.base.viewer2d.EventManager,getOrientationMenu,31,5,9,1,Alto Acoplamento Efferent
 V ,MEDIASERIESGROUPNODE,org.weasis.dicom.codec.DicomSeries,getNearestImageIndex,24,6,9,4,Metodo Longo
" A, D, V, X ",SWINGWORKER,org.weasis.dicom.explorer.LoadLocalDicom,isSOPInstanceUIDExist,25,10,9,4,Muitos Parametros
" A, R, D, V, X ",DIALOG,org.weasis.dicom.explorer.print.DicomPrintDialog,initComponents,82,1,0,0,Metodo Longo
" A, R, D, V, X ",JPANEL,org.weasis.core.ui.editor.image.ImageViewerPlugin,setLayoutModel,74,17,18,1,Muitos Desvios
" A, V, X ",UNDEFINED,org.weasis.base.ui.gui.WeasisWin,dropFiles,57,18,16,2,Metodo Longo
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,findMatchingSeriesOrsplit,42,8,13,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.launcher.SwingResources,composeKey,3,1,2,3,Muitos Parametros
" A, R, V, X ",JLABEL,org.weasis.core.api.media.data.Thumbnail,drawOverIcon,2,1,2,5,Muitos Parametros
 V ,JPANEL,org.weasis.dicom.explorer.DicomExplorer,removeStudy,27,7,8,1,Muitos Desvios
 V ,POINTOPIMAGE,org.weasis.core.api.image.op.ThresholdToBinOpImage,byteLoop,30,8,8,3,Metodo Longo
" D, V ",ENTITY,org.weasis.core.ui.model.utils.algo.Contour,writeTurnPosition,38,10,5,6,Metodo Longo
" A, R, D, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.angle.CobbAngleToolGraphic,buildShape,60,17,15,1,Muitos Desvios
 V ,POINT2D,org.weasis.core.ui.model.utils.bean.PanPoint,equals,25,8,3,1,Metodo Longo
" A, V, X ",ADAPTER,org.weasis.dicom.explorer.ThumbnailMouseAndKeyAdapter,keyPressed,33,12,6,1,Muitos Desvios
" A, R, D, V, X ",SWINGWORKER,org.weasis.dicom.explorer.wado.LoadSeries,startDownload,89,16,30,0,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.weasis.dicom.explorer.wado.DownloadManager,readPatient,42,8,18,4,Muitos Parametros
 V ,ENTITY,org.weasis.core.api.image.util.KernelData,gaussianKernel,26,8,7,3,Muitos Desvios
 V ,DIALOG,org.weasis.acquire.explorer.gui.dialog.AcquireNewSerieDialog,propertyChange,22,7,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.weasis.core.api.gui.InsertableUtil,getBooleanProperty,25,10,4,6,Muitos Parametros
" A, V, X ",JPANEL,org.weasis.core.ui.editor.image.ViewerToolBar,paintIcon,25,7,10,4,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.util.StringUtil,getTruncatedString,10,5,3,3,Muitos Parametros
 V ,DIALOG,org.weasis.core.ui.util.PrintDialog,printAction,29,5,14,0,Muitos Desvios
" A, V, X ",UNDEFINED,org.weasis.dicom.viewer2d.KOManager,setKeyObjectReference,33,11,10,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.base.ui.gui.WeasisWin,canImport,9,5,2,1,Muitos Desvios
" A, R, V, X ",JLIST,org.weasis.base.explorer.list.AThumbnailList,openGroup,64,18,22,5,Muitos Parametros
" A, V, X ",JCOMPONENT,org.weasis.base.viewer2d.View2d,buildContexMenu,72,13,23,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.codec.display.ModalityView,readTagDisplayByModality,32,6,10,0,Alto Acoplamento Efferent
" A, R, V, X ",DIALOG,org.weasis.dicom.explorer.pref.node.DicomWebNodeDialog,initComponents,74,1,16,0,Alto Acoplamento Efferent
 V ,JCOMPONENT,org.weasis.dicom.viewer2d.mip.MipView,buildMip,64,6,0,3,Muitos Desvios
 V ,IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,writeInstanceTags,32,8,11,2,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.image.op.MinCollectionZprojection,computeRectShort,45,8,11,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.explorer.DicomDirLoader,parseSeries,64,13,19,4,Metodo Longo
 V ,JPANEL,org.weasis.dicom.send.SendDicomView,postDicom,39,5,13,2,Muitos Desvios
" D, V ",MODEL,org.weasis.core.ui.model.graphic.imp.angle.CobbAngleToolGraphic,moveAndResizeOnDrawing,43,10,9,4,Metodo Longo
 V ,JPANEL,org.weasis.core.ui.pref.GeneralSetting,closeAdditionalWindow,44,9,24,0,Metodo Longo
 V ,MODEL,org.weasis.core.ui.model.AbstractGraphicModel,groupLayerByType,22,6,10,0,Metodo Longo
" A, V, X ",UNDEFINED,org.weasis.core.ui.model.utils.algo.MinimumEnclosingRectangle,intersection,17,5,4,4,Muitos Parametros
 V ,UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,createLut,72,18,11,1,Alto Acoplamento Efferent
 V ,SWINGWORKER,org.weasis.dicom.explorer.wado.LoadRemoteDicomManifest,tryDownloadingAgain,16,2,10,1,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.weasis.base.ui.gui.WeasisWin,openSeriesInViewerPlugin,94,29,23,2,Metodo Longo
 V ,JPANEL,org.weasis.core.ui.util.ExportLayout,adaptLayoutModel,10,1,9,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.dicom.viewer2d.mip.MipPopup,getThickness,26,5,17,1,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.gui.util.GeomUtil,getCircleCenter,24,5,4,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.ui.model.utils.algo.BlobAnalyse2D,getStatValue,39,3,7,1,Metodo Longo
" A, V, X ",[SHAPE],org.weasis.core.ui.model.utils.bean.AdvancedShape,addAllInvShape,5,1,6,4,Muitos Parametros
 V ,DIALOG,org.weasis.core.ui.dialog.MeasureDialog,okAction,20,8,4,0,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.launcher.WeasisLauncher,loadProperties,251,49,35,1,Metodo Longo
 V ,JPANEL,org.weasis.dicom.viewer2d.pref.ViewerPrefView,actionPerformed,3,6,6,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.api.service.AuditLog,getLogConfiguration,15,6,6,3,Muitos Desvios
" A, R, D, V, X ",JLABEL,org.weasis.core.api.media.data.Thumbnail,loadThumbnail,99,22,24,3,Alto Acoplamento Efferent
 V ,JLABEL,org.weasis.core.api.media.data.Thumbnail,getImage,27,6,0,3,Muitos Desvios
" A, R, D, V, X ",MODEL,org.weasis.dicom.viewer2d.InfoLayer,paint,333,97,54,1,Metodo Longo
 V ,IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,getImageFragment,10,7,5,1,Muitos Desvios
 V ,TEST,org.weasis.core.api.media.data.TagWTest,test_equals,22,1,1,0,Metodo Longo
" A, R, D, V, X ",MODEL,org.weasis.base.viewer2d.InfoLayer,drawScale,126,26,16,3,Muitos Desvios
 V ,JPANEL,org.weasis.core.api.gui.util.PickerView,drawPickerColor,26,5,5,1,Muitos Desvios
 V ,SWINGWORKER,org.weasis.dicom.explorer.wado.LoadSeries,addListenerToThumbnail,8,2,4,3,Muitos Parametros
 V ,MODEL,org.weasis.core.ui.model.AbstractGraphicModel,drawFromCurrentGraphic,21,5,10,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,hasOverlay,11,7,3,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.core.ui.editor.image.MouseActions,loadPreferences,9,6,6,2,Muitos Desvios
 V ,JPANEL,org.weasis.acquire.explorer.gui.central.AcquireTabPanel,updateSerie,21,5,6,2,Muitos Desvios
 V ,MODEL,org.weasis.core.ui.model.graphic.imp.line.LineGraphic,computeMeasurements,31,12,13,3,Muitos Parametros
" A, R, D, V, X ",ADAPTER,org.weasis.dicom.explorer.ThumbnailMouseAndKeyAdapter,mousePressed,253,43,35,1,Alto Acoplamento Efferent
 V ,JPANEL,org.weasis.dicom.viewer2d.mpr.MPRContainer,selectLayoutPositionForAddingSeries,24,8,10,1,Metodo Longo
" A, V, X ",[NATIVECODEC],org.weasis.jpeg.internal.JpegCodec,decompress,40,12,13,2,Muitos Desvios
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,mouseLeftAction,27,6,9,1,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,nioWriteFile,22,5,9,3,Muitos Desvios
" A, R, D, V, X ",VIEW,org.weasis.base.viewer2d.EventManager,updateComponentsListener,82,19,25,1,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.core.api.gui.InsertableUtil,getIntProperty,24,9,6,6,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.codec.utils.DicomImageUtils,setWindowLevelExponentialLut,3,1,4,7,Muitos Parametros
 V ,UNDEFINED,org.weasis.dicom.sr.SRReader,addContent,25,8,7,4,Metodo Longo
 V ,UNDEFINED,org.weasis.core.api.image.util.BasicHist,getStatistics,43,11,6,3,Metodo Longo
" A, V, X ",UNDEFINED,org.weasis.dicom.codec.utils.DicomMediaUtils,getDoubleArrayFromDicomElement,12,4,7,4,Muitos Parametros
 V ,JLABEL,org.weasis.core.ui.editor.image.Panner,updateImageSize,26,7,7,0,Muitos Desvios
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,removeSpecialElement,34,10,7,1,Metodo Longo
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,disableMouseAndKeyListener,19,5,5,0,Muitos Desvios
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.GraphicsPane,propertyChange,25,8,4,1,Metodo Longo
" A, V, X ",MEDIAELEMENT,org.weasis.dicom.codec.DicomImageElement,findMinMaxValues,30,14,6,2,Muitos Desvios
" A, R, D, V, X ",VIEW,org.weasis.dicom.viewer2d.EventManager,updateAllListeners,126,48,29,2,Muitos Desvios
 V ,VIEW,org.weasis.core.ui.editor.image.ImageViewerEventManager,run,32,8,8,0,Metodo Longo
 V ,ABSTRACTOP,org.weasis.core.api.image.AutoLevelsOp,process,32,5,9,0,Alto Acoplamento Efferent
 V ,JPANEL,org.weasis.acquire.explorer.gui.central.meta.panel.AcquireMetadataPanel,updateTable,17,2,10,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.dicom.explorer.CheckTreeModel,getToolTipText,29,6,11,0,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.viewer2d.PRManager,applyPresentationState,31,8,20,3,Muitos Parametros
" A, R, D, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.area.PolygonGraphic,computeMeasurements,87,30,21,3,Muitos Desvios
 V ,ADAPTER,org.weasis.core.api.gui.util.SliderChangeListener,setSliderLabelValues,22,5,8,5,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.explorer.pr.PrGraphicUtil,buildPresentationModel,18,3,9,1,Alto Acoplamento Efferent
 V ,MEDIAELEMENT,org.weasis.core.api.media.data.ImageElement,hasSameSize,10,6,4,1,Muitos Desvios
" A, V, X ",SWINGWORKER,org.weasis.dicom.explorer.LoadDicomObjects,isSOPInstanceUIDExist,23,10,8,4,Muitos Desvios
" A, V, X ",IMAGEREADER,org.weasis.dicom.codec.DicomMediaIO,buildSegmentedImageInputStream,53,12,11,1,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.weasis.core.ui.editor.ViewerPluginBuilder,buildMediaSeriesWithDefaultModel,54,15,16,5,Alto Acoplamento Efferent
 V ,ENTITY,org.weasis.core.ui.model.utils.algo.Contour,writeNewPositionWithNoRestriction,22,5,5,6,Muitos Desvios
 V ,JPANEL,org.weasis.core.ui.editor.image.ZoomToolBar,getZoomListMenuItems,38,6,19,1,Metodo Longo
 V ,JPANEL,org.weasis.core.ui.pref.LabelsPrefView,closeAdditionalWindow,19,6,6,0,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.explorer.DicomZipImport,loadDicomZip,28,7,11,2,Alto Acoplamento Efferent
" A, V, X ",DIALOG,org.weasis.core.ui.dialog.MeasureDialog,iniGraphicDialog,55,15,15,0,Metodo Longo
 V ,[SHAPE],org.weasis.core.ui.model.utils.bean.AdvancedShape,getBounds2D,16,5,3,0,Muitos Desvios
 V ,UNDEFINED,org.weasis.openjpeg.cpp.openjpeg,opj_stream_create_memory_stream,0,1,4,3,Muitos Parametros
 V ,ARRAYLIST,org.weasis.dicom.explorer.SeriesSelectionModel,adjustSelection,38,11,4,2,Metodo Longo
" A, R, V, X ",TAGW,org.weasis.dicom.codec.TagD,readValue,25,14,10,1,Muitos Desvios
" A, R, D, V, X ",JPANEL,org.weasis.dicom.viewer2d.dockable.DisplayTool,treeValueChanged,96,32,21,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.dicom.codec.display.PresetWindowLevel,readPresetListByModality,31,8,14,2,Muitos Desvios
 V ,TAGW,org.weasis.dicom.codec.TagD,dateTime,11,3,7,3,Muitos Parametros
" A, V ",UNDEFINED,org.weasis.core.api.media.data.TagUtil,getDatesFromElement,27,7,12,5,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.util.EscapeChars,convertToLines,24,7,3,1,Muitos Desvios
" A, D, V, X ",SWINGWORKER,org.weasis.dicom.explorer.wado.LoadSeries,getJPEGThumnails,8,1,7,4,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.ui.editor.image.MouseActions,setAction,15,5,6,2,Muitos Desvios
" A, R, D, V, X ",MODEL,org.weasis.core.ui.model.graphic.AbstractDragGraphicArea,getImageStatistics,121,44,30,2,Alto Acoplamento Efferent
 V ,MODEL,org.weasis.dicom.explorer.DicomModel,mergeSeries,34,12,10,1,Alto Acoplamento Efferent
 V ,MEDIAELEMENT,org.weasis.dicom.codec.DicomSpecialElement,getPRfromSopUID,14,8,7,4,Muitos Desvios
" A, V, X ",MEDIASERIESGROUPNODE,org.weasis.core.api.media.data.Series,getMedia,56,14,14,3,Alto Acoplamento Efferent
 V ,JCOMPONENT,org.weasis.dicom.viewer2d.View2d,enableMouseAndKeyListener,24,5,1,1,Metodo Longo
 V ,UNDEFINED,org.weasis.image.jni.NativeImage,getBuffer,19,6,8,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.dicom.explorer.DicomDirLoader,parseStudy,16,4,10,3,Alto Acoplamento Efferent
" A, V, X ",MODEL,org.weasis.core.ui.model.graphic.imp.line.PerpendicularLineGraphic,buildShape,35,11,12,1,Muitos Desvios
" A, V, X ",JPANEL,org.weasis.dicom.send.SendDicomView,writeDicom,54,13,20,3,Metodo Longo
 V ,[DCMMEDIAREADER],org.weasis.dicom.viewer2d.mpr.RawImageIO,getImageFragment,27,7,14,1,Metodo Longo
" A, R, V, X ",SWINGWORKER,org.weasis.dicom.explorer.wado.LoadSeries,process,63,17,16,0,Alto Acoplamento Efferent
" A, V, X ",UNDEFINED,org.weasis.core.api.media.data.TagUtil,getDateFromElement,22,6,11,4,Muitos Parametros
 V ,JTABBEDPANE,org.weasis.dicom.explorer.DicomFieldsView,displayAllDicomInfo,33,8,11,2,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.launcher.WeasisLauncher,launch,149,31,30,1,Alto Acoplamento Efferent
" A, R, D, V, X ",MODEL,org.weasis.dicom.explorer.DicomModel,applySplittingRules,90,23,16,2,Metodo Longo
 V ,STATISTICSOPIMAGE,org.weasis.core.api.image.op.ImageStatistics2OpImage,accumulateStatisticsFloat,46,9,11,1,Muitos Desvios
 V ,SWINGWORKER,org.weasis.dicom.explorer.wado.LoadRemoteDicomManifest,downloadManifest,29,7,12,1,Muitos Desvios
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,getPresetMenu,18,5,10,1,Muitos Desvios
" A, R, D, V, X ",IMAGEREADERSPI,org.weasis.openjpeg.NativeJ2kImageReaderSpi,canDecodeInput,30,23,5,1,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.qr.DicomQrView,initGUI,29,1,5,0,Metodo Longo
" A, R, V, X ",JPANEL,org.weasis.core.ui.pref.GeneralSetting,initialize,47,17,17,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.core.api.media.data.TagUtil,getFloatTagAttribute,14,4,5,3,Muitos Parametros
" A, R, D, V, X ",UNDEFINED,org.weasis.core.api.util.EscapeChars,forHTML,114,38,5,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.launcher.WeasisLauncher,showMessage,102,13,0,3,Muitos Parametros
 V ,UNDEFINED,org.weasis.core.api.util.FileUtil,zip,28,8,9,2,Muitos Desvios
 V ,UNDEFINED,org.weasis.base.ui.gui.WeasisWin,popupMenuWillBecomeVisible,3,1,10,0,Alto Acoplamento Efferent
" A, V ",SWINGWORKER,org.weasis.dicom.explorer.wado.LoadRemoteDicomManifest,downloadManifest,29,7,12,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.weasis.image.jni.NativeImage,getBuffer,19,6,8,3,Muitos Desvios
 V ,JPANEL,org.weasis.dicom.explorer.DicomDirImport,accept,9,6,4,1,Muitos Desvios
 V ,JCOMPONENT,org.weasis.core.ui.editor.image.DefaultView2d,zoom,32,9,14,1,Metodo Longo
" A, R, D, V, X ",JCOMPONENT,org.weasis.dicom.viewer2d.View2d,propertyChange,135,55,46,1,Metodo Longo
 V ,SWINGWORKER,org.weasis.dicom.explorer.wado.LoadSeries,loadThumbnail,46,9,15,2,Muitos Desvios
 V ,MEDIAELEMENT,org.weasis.dicom.codec.DicomImageElement,pixel2mLUT,13,5,6,3,Muitos Desvios
" A, R, D, V, X ",MODEL,org.weasis.dicom.viewer2d.InfoLayer,drawLUTgraph,243,28,39,3,Muitos Desvios
" A, R, D, V, X ",UNDEFINED,org.weasis.dicom.codec.utils.DicomImageUtils,createWindowLevelLut,40,16,7,8,Muitos Desvios
" A, R, D, V, X ",JPANEL,org.weasis.core.ui.pref.GeneralSetting,initialize,47,17,17,1,Muitos Desvios
" A, V ",UNDEFINED,org.weasis.dicom.explorer.CheckTreeModel,toString,15,6,12,0,Alto Acoplamento Efferent
 V ,VIEW,org.weasis.dicom.viewer2d.EventManager,mouseLeftAction,27,6,9,1,Muitos Desvios
 V ,UNDEFINED,org.weasis.launcher.WeasisLauncher,loadConfigProperties,23,5,7,0,Muitos Desvios
