Tecnicas,Design Role,Classe,Método,LOC,CC,Efferent,NOP,Problema de Design
 V ,DAG,org.phenotips.hpoa.ontology.AbstractOntology,findAncestors,24,6,3,1,Metodo Longo
 V ,VIEW,org.phenotips.components.ComponentManagerRegistry,onEvent,2,1,2,3,Muitos Parametros
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,encryptText,23,5,7,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.Styler,extendStyleVertically,39,13,9,2,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.security.authorization.ModularRightServiceImpl,checkAccess,10,5,9,3,Muitos Desvios
" A, R, D, V, X ",XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,createExternalURL,3,1,3,7,Muitos Parametros
 V ,VIEW,org.phenotips.storage.migrators.internal.AutomaticDataMigrationEventListener,onEvent,3,1,3,3,Muitos Parametros
" D, V ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54595PhenoTips1151DataMigration,doInHibernate,43,8,20,1,Metodo Longo
 V ,TEST,org.phenotips.data.permissions.internal.DefaultPermissionsManagerTest,listAccessLevels,22,1,12,0,Metodo Longo
 V ,XWIKIDEFAULTPLUGIN,com.xpn.xwiki.plugin.skinx.AbstractSkinExtensionPlugin,getParameter,3,1,3,3,Muitos Parametros
" D, V ",[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,updateFeaturesFromJSON,31,6,13,4,Metodo Longo
 V ,TEST,org.phenotips.data.internal.MonarchPatientScorerTest,getSpecificityWithNoFeaturesReturns0,13,1,9,0,Alto Acoplamento Efferent
 V ,CONTROLLER,org.phenotips.data.internal.controller.IdentifiersController,load,16,3,10,1,Alto Acoplamento Efferent
 V ,[RECEIVEPATIENTDATA],org.phenotips.data.receive.internal.DefaultReceivePatientData,validateLogin,36,8,9,2,Muitos Desvios
" A, V, X ",SERVICE,org.phenotips.integration.lims247.Lims247RightServiceImpl,hasAccessLevel,13,8,7,4,Muitos Parametros
 V ,[PUSHPATIENTDATA],org.phenotips.data.push.internal.DefaultPushPatientData,getRemoteConfiguration,29,5,10,4,Metodo Longo
 V ,VIEW,org.phenotips.integration.lims247.internal.LimsSynchronizationEventListener,getPayload,22,3,5,3,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,prenatalPhenotypeHeader,41,6,8,0,Muitos Desvios
 V ,SERVICE,org.phenotips.ontology.internal.GeneNomenclature,search,32,9,22,2,Muitos Desvios
 V ,XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,createAttachmentRevisionURL,24,4,8,8,Metodo Longo
 V ,TEST,org.phenotips.data.internal.MonarchPatientScorerTest,getScoreSearchesRemotely,11,1,10,0,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.integration.lims247.internal.LimsSynchronizationEventListener,getPayload,22,3,5,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getAllSections,50,1,13,0,Metodo Longo
" A, D, V, X ",SERVICE,org.phenotips.ontology.internal.GeneNomenclature,processQueryPart,46,10,12,3,Muitos Desvios
 V ,XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,getURL,29,6,8,2,Muitos Desvios
" A, R, D, V, X ",DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,setupCookie,3,1,4,4,Muitos Parametros
 V ,SERVICE,org.phenotips.ontology.internal.solr.HumanPhenotypeOntology,index,33,7,16,1,Muitos Desvios
 V ,TEST,org.phenotips.configuration.internal.DefaultRecordConfigurationManagerTest,getActiveConfigurationWithBoundConfigurationAndExceptions,22,1,12,0,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.phenotips.obo2solr.SolrUpdateGenerator,transform,69,14,18,3,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.phenotips.export.internal.DataToCellConverter,disordersBody,46,11,11,1,Muitos Desvios
 V ,TEST,org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactoryTest,loadChartWithBrokenValues,23,1,4,0,Metodo Longo
 V ,SERVICE,org.phenotips.solr.HPOScriptService,index,33,8,14,2,Metodo Longo
 V ,SERVICE,org.phenotips.ontology.internal.solr.AbstractSolrOntologyService,search,19,6,8,2,Muitos Desvios
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,isCorrectVCF,18,6,9,3,Muitos Desvios
 V ,[FILTER],com.xpn.xwiki.web.XWikiContextInitializationFilter,initializeXWikiContext,26,5,18,2,Metodo Longo
" A, R, D, V ",TEST,org.phenotips.configuration.internal.global.DefaultRecordSectionTest,toStringTest,48,1,11,0,Metodo Longo
 V ,[PREDICTOR],org.phenotips.hpoa.prediction.AbstractPredictor,getDifferentialPhenotypes,23,6,9,1,Metodo Longo
" A, D, V, X ",[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,updateFeaturesFromJSON,31,6,13,4,Muitos Parametros
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54591PhenoTips952DataMigration,doInHibernate,32,6,14,1,Muitos Desvios
" A, R, D, V, X ",BGRAPH,org.phenotips.hpoa.annotation.OmimHPOAnnotations,load,41,9,13,1,Alto Acoplamento Efferent
 V ,CONTROLLER,org.phenotips.data.internal.controller.ContactInformationController,addInfo,5,2,3,3,Muitos Parametros
 V ,DAG,org.phenotips.hpoa.ontology.HPO,getInputFileHandler,22,6,10,2,Alto Acoplamento Efferent
 V ,ABSTRACTUSERMANAGER,org.xwiki.users.internal.MetaUserManager,getUser,27,7,9,2,Muitos Desvios
 V ,SERVICE,org.phenotips.solr.AbstractSolrScriptService,get,15,5,5,1,Muitos Desvios
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54595PhenoTips1151DataMigration,fixList,35,10,9,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.Styler,styleSectionBorder,20,5,5,3,Muitos Desvios
" A, R, D, V, X ",SERVICE,org.phenotips.solr.OmimScriptService,getDifferentialPhenotypes,43,11,21,3,Muitos Desvios
 V ,[PATIENTACCESSHELPER],org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,setCollaborators,18,3,10,2,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,idHeader,27,6,6,1,Metodo Longo
 V ,SERVICE,org.phenotips.security.authorization.internal.DefaultAuthorizationService,hasAccess,17,4,11,3,Muitos Parametros
" A, D, V, X ",TEST,org.phenotips.data.permissions.internal.DefaultPermissionsManagerTest,listAccessLevels,22,1,12,0,Alto Acoplamento Efferent
" A, R, D, V, X ",PERSISTENCE,org.phenotips.data.internal.PhenoTipsPatientRepository,createNewPatient,45,7,16,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.Styler,extendStyleHorizontally,39,12,9,2,Alto Acoplamento Efferent
" A, R, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.configuration.internal.R45392PhenoTips438DataMigration,doInHibernate,36,5,15,1,Alto Acoplamento Efferent
 V ,CONTROLLER,org.phenotips.data.internal.controller.ContactInformationController,getContactInfo,21,6,6,1,Muitos Desvios
 V ,UNDEFINED,org.phenotips.obo2solr.Main,main,20,5,11,1,Muitos Desvios
 V ,SERVICE,org.phenotips.ontology.internal.solr.AbstractSolrOntologyService,generateLuceneQuery,28,7,7,1,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.DefaultRecordSectionTest,getAllElements,50,2,13,0,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.internal.controller.ContactInformationControllerTest,loadWithGroupOwner,26,1,12,0,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.data.permissions.internal.R54590PhenoTips931DataMigrationTest,hibernateMigrate,67,1,24,0,Metodo Longo
 V ,SERVICE,org.phenotips.hpoa.PhenotypeMappingScriptService,getInputFileHandler,22,5,10,2,Muitos Desvios
 V ,DEFAULTPERSISTENTLOGINMANAGER,com.xpn.xwiki.user.impl.xwiki.MyPersistentLoginManager,getCookieValue,11,4,3,3,Muitos Parametros
" A, R, D, V, X ",[PATIENTACCESSHELPER],org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,getAccessLevel,32,6,14,2,Alto Acoplamento Efferent
 V ,CONTROLLER,org.phenotips.data.internal.controller.IdentifiersController,writeJSON,15,7,7,3,Muitos Parametros
" A, D, V, X ",SERVICE,org.phenotips.solr.AbstractSolrScriptService,search,39,10,10,1,Muitos Desvios
" A, R, D, V, X ",[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,updateFeaturesFromJSON,31,6,13,4,Alto Acoplamento Efferent
 V ,SERVICE,org.phenotips.integration.lims247.Lims247AuthServiceImpl,checkAuth,26,7,8,1,Muitos Desvios
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54595PhenoTips1151DataMigration,fixList,35,10,9,2,Metodo Longo
" A, R, D, V, X ",UNDEFINED,org.phenotips.export.internal.DataToCellConverter,familyHistoryBody,73,18,15,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.hpoa.annotation.PrettyPrint,printList,9,3,4,3,Muitos Parametros
 V ,VIEW,org.phenotips.data.events.internal.PatientDeletingEventSource,onEvent,17,6,9,3,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.Styler,extendStyleHorizontally,39,12,9,2,Metodo Longo
 V ,[GROUPMANAGER],org.phenotips.groups.internal.DefaultGroupManager,getGroupsForUser,40,9,14,1,Muitos Desvios
 V ,VIEW,org.phenotips.data.events.internal.PatientCreatedEventSource,onEvent,11,3,9,3,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.ontology.internal.GeneNomenclatureTest,testQueryBuilder,27,1,12,0,Metodo Longo
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,uploadVCF,33,7,13,1,Muitos Desvios
 V ,CONTROLLER,org.phenotips.data.internal.controller.AbstractSimpleController,writeJSON,19,8,7,3,Muitos Parametros
" A, R, D, V, X ",SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getSummaries,49,11,15,1,Metodo Longo
 V ,CONTROLLER,org.phenotips.data.internal.controller.AbstractSimpleController,load,21,5,12,1,Muitos Desvios
" A, V, X ",[MEASUREMENTHANDLER| INITIALIZABLE],org.phenotips.measurements.internal.AbstractMeasurementHandler,valueToStandardDeviation,3,2,2,4,Muitos Parametros
" A, D, V, X ",TEST,org.phenotips.configuration.internal.DefaultRecordConfigurationManagerTest,getActiveConfigurationWithBoundConfigurationAndExceptions,22,1,12,0,Alto Acoplamento Efferent
" A, D, V, X ",[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,updateDisordersFromJSON,24,5,13,4,Muitos Parametros
 V ,CONTROLLER,org.phenotips.data.internal.controller.SexController,writeJSON,9,5,4,3,Muitos Parametros
 V ,[PATIENTACCESS],org.phenotips.data.permissions.internal.DefaultPatientAccess,getAccessLevel,14,5,3,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordSectionTest,getEnabledElements,64,1,15,0,Alto Acoplamento Efferent
 V ,ENTITY,org.phenotips.hpoa.annotation.SearchResult,equals,24,8,4,1,Metodo Longo
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R50290PhenoTips477DataMigration,doInHibernate,42,10,20,1,Metodo Longo
" A, V, X ",CONTROLLER,org.phenotips.data.internal.controller.DatesController,load,21,5,12,1,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.integration.lims247.internal.RemoteSynchronizationEventListener,handleUpdate,16,5,7,1,Muitos Desvios
" A, R, V, X ",[PUSHPATIENTDATA],org.phenotips.data.push.internal.DefaultPushPatientData,sendPatient,39,7,16,8,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,documentInfoBody,38,7,12,1,Muitos Desvios
" D, V ",TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,propertyNameIsCheckedWhenSearchingCategories,21,1,11,0,Alto Acoplamento Efferent
 V ,[MEASUREMENTSCHARTCONFIGURATIONSFACTORY],org.phenotips.measurements.internal.DefaultMeasurementsChartConfigurationsFactory,getIntSetting,16,4,6,3,Muitos Parametros
" D, V ",TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,getCollaboratorsWithMultipleEntries,31,1,11,0,Metodo Longo
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.DefaultRecordSectionTest,getEnabledElements,50,2,13,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordSectionTest,getAllElements,65,1,15,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getEnabledFieldNames,120,1,14,0,Alto Acoplamento Efferent
" D, V ",[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,loadFeatures,14,7,10,2,Alto Acoplamento Efferent
 V ,XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,addAction,7,3,4,3,Muitos Parametros
 V ,SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getSummariesXML,27,5,14,1,Muitos Desvios
" A, V, X ",ABSTRACTMEASUREMENTHANDLER,org.phenotips.measurements.internal.BMIMeasurementHandler,valueToPercentile,3,1,3,4,Muitos Parametros
" A, V, X ",XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,createAttachmentURL,36,10,11,7,Muitos Desvios
 V ,XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,addServletPath,7,2,3,3,Muitos Parametros
 V ,SERVICE,org.phenotips.ncbieutils.internal.AbstractSpecializedNCBIEUtilsAccessService,getMatches,21,6,9,3,Muitos Desvios
 V ,TEST,org.phenotips.data.internal.controller.ContactInformationControllerTest,loadWithUserOwnerAndMissingFields,27,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.phenotips.obo2solr.SolrUpdateGenerator,transform,69,14,18,3,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.data.test.ui.PatientRecordTest,verifyPatientRecordEdit,326,1,7,0,Metodo Longo
 V ,SERVICE,org.phenotips.measurements.MeasurementsScriptService,getFuzzyValue,16,5,2,1,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.Styler,style,80,16,11,3,Muitos Parametros
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordSectionTest,getAllElementsWithNoOverride,59,1,14,0,Metodo Longo
 V ,VIEW,org.phenotips.data.internal.NonStandardFeatureCategoryUpdater,onEvent,23,8,9,3,Muitos Desvios
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,hasVCF,37,5,12,1,Metodo Longo
" A, R, D, V, X ",BGRAPH,org.phenotips.hpoa.annotation.GeneHPOAnnotations,load,43,10,15,1,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.data.internal.DeprecatedPhenotypeUpdaterEventListener,onEvent,27,6,13,3,Muitos Desvios
 V ,UNDEFINED,org.phenotips.export.internal.DataSection,addCell,16,7,2,1,Muitos Desvios
" A, R, D, V, X ",[PATIENTACCESSHELPER],org.phenotips.data.permissions.internal.DefaultPatientAccessHelper,getCollaborators,32,8,16,1,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.script.PacientSpecificityScriptServiceTest,getScoreWithNoFeaturesDoesNothing,21,1,9,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.ConversionHelpers,wrapString,20,5,5,2,Muitos Desvios
 V ,VIEW,org.phenotips.data.internal.PatientBirthdateUpdater,onEvent,22,6,8,3,Muitos Desvios
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getPhenotypeMappingWithExceptions,29,1,20,0,Alto Acoplamento Efferent
 V ,XWIKIDEFAULTURLFACTORY,com.xpn.xwiki.web.XWikiServletURLFactory,getHost,12,5,4,1,Muitos Desvios
" A, R, D, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54594PhenoTips994DataMigration,doInHibernate,42,9,18,1,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.data.permissions.internal.RightsUpdateEventListener,updateOwnerRights,19,5,7,3,Muitos Desvios
 V ,ABSTRACTPHENOTIPSONTOLOGYPROPERTY,org.phenotips.data.internal.PhenoTipsFeature,toJSON,34,10,10,0,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,medicalHistoryBody,25,8,11,1,Muitos Desvios
 V ,[ONTOLOGYTERM],org.phenotips.ontology.internal.solr.SolrOntologyTerm,processAncestorsAtDistance,19,5,7,4,Muitos Desvios
 X ,ENTITY,org.phenotips.data.securestorage.LocalLoginToken,setLoginToken,4,1,4,1,Muitos Parametros
" A, D, V, X ",TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getAllFieldNames,22,1,12,0,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.phenotips.hpoa.ontology.DAG,load,62,15,13,1,Metodo Longo
 V ,[MEASUREMENTHANDLER| INITIALIZABLE],org.phenotips.measurements.internal.AbstractMeasurementHandler,getLMSForAge,28,7,4,2,Metodo Longo
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.configuration.internal.R45392PhenoTips438DataMigration,doInHibernate,36,5,15,1,Metodo Longo
 V ,SERVICE,org.phenotips.ontology.internal.GeneNomenclature,getTerm,23,5,11,1,Muitos Desvios
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getEnabledSections,49,1,13,0,Metodo Longo
 V ,TEST,org.phenotips.data.internal.controller.ContactInformationControllerTest,loadWithUserOwner,23,1,9,0,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.data.permissions.internal.RightsUpdateEventListener,updateCollaboratorsRights,29,9,8,2,Muitos Desvios
 V ,[LIMSSERVER],org.phenotips.integration.lims247.internal.DefaultLimsServer,checkToken,36,6,16,3,Muitos Parametros
" A, R, D, V, X ",ABSTRACTFORMELEMENT,org.phenotips.tools.FormField,generateCheckbox,4,2,3,6,Muitos Parametros
 V ,[PREDICTOR],org.phenotips.hpoa.prediction.AbstractPredictor,getDifferentialPhenotypes,23,6,9,1,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessHelperTest,removeCollaboratorWithMissingObject,15,1,10,0,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.configuration.internal.global.GlobalRecordConfigurationTest,getDateOfBirthFormatDefaultValue,16,1,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.configuration.internal.configured.ConfiguredRecordConfigurationTest,getPhenotypeMapping,17,1,13,0,Alto Acoplamento Efferent
 V ,VIEW,org.phenotips.data.permissions.internal.RightsUpdateEventListener,findRights,17,5,7,1,Muitos Desvios
 V ,BGRAPH,org.phenotips.hpoa.annotation.AbstractHPOAnnotation,propagateHPOAnnotations,28,7,7,1,Metodo Longo
" A, R, D, V, X ",[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getPatientVariants,40,4,14,1,Alto Acoplamento Efferent
" A, R, D, V, X ",ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54595PhenoTips1151DataMigration,doInHibernate,43,8,20,1,Alto Acoplamento Efferent
 V ,[XWIKIRESPONSE],com.xpn.xwiki.web.XWikiServletResponse,addCookie,6,1,4,3,Muitos Parametros
 V ,TEST,org.phenotips.ontology.internal.GeneNomenclatureTest,getTermsFetchesFromRemoteServer,15,1,10,0,Alto Acoplamento Efferent
 V ,TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,nullCategoryObjectsDontCauseErrors,23,1,12,0,Metodo Longo
 V ,UNDEFINED,org.phenotips.tools.PropertyDisplayer,generateSubsection,23,5,9,3,Muitos Desvios
 V ,[MEDSAVANTSERVER| INITIALIZABLE],org.phenotips.integration.medsavant.internal.JsonMedSavantServer,getReferenceIDs,27,3,12,0,Metodo Longo
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R50291PhenoTips481DataMigration,doInHibernate,37,6,14,1,Muitos Desvios
 V ,[ONTOLOGYTERM],org.phenotips.ontology.internal.solr.SolrOntologyTerm,getDistanceTo,22,5,7,1,Metodo Longo
 V ,SERVICE,org.phenotips.ontology.internal.solr.AbstractSolrOntologyService,getTerm,16,5,7,1,Muitos Desvios
 V ,BGRAPH,org.phenotips.hpoa.annotation.OmimHPOAnnotations,load,41,9,13,1,Metodo Longo
 V ,UNDEFINED,org.phenotips.tools.PropertyDisplayer,prepareMetaData,32,10,10,0,Alto Acoplamento Efferent
" A, R, D, V, X ",TEST,org.phenotips.data.internal.PhenoTipsFeatureTest,testNagativePropertiesNormalBehavior,67,1,16,0,Metodo Longo
" A, V, X ",UNDEFINED,org.phenotips.export.internal.DataToCellConverter,familyHistoryHeader,46,10,9,1,Muitos Desvios
 V ,ABSTRACTFORMELEMENT,org.phenotips.tools.FormSection,display,12,7,7,2,Muitos Desvios
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.data.internal.R54594PhenoTips994DataMigration,fixList,29,8,7,2,Metodo Longo
 V ,VIEW,org.phenotips.data.events.internal.PatientChangingEventSource,onEvent,13,4,9,3,Alto Acoplamento Efferent
 V ,LINKEDHASHMAP,org.phenotips.obo2solr.maps.AbstractNumericValueMap,sort,22,1,0,1,Metodo Longo
 V ,[PATIENT],org.phenotips.data.internal.PhenoTipsPatient,updateDisordersFromJSON,24,5,13,4,Metodo Longo
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,patientInfoBody,49,9,10,1,Alto Acoplamento Efferent
 V ,UNDEFINED,org.phenotips.export.internal.DataToCellConverter,patientInfoHeader,30,5,9,1,Muitos Desvios
 V ,TEST,org.phenotips.data.permissions.internal.DefaultPatientAccessTest,getAccessLevelWithOtherUser,16,1,10,0,Alto Acoplamento Efferent
 V ,[PUSHPATIENTDATA],org.phenotips.data.push.internal.DefaultPushPatientData,getRemoteConfiguration,29,5,10,4,Alto Acoplamento Efferent
" A, R, D, V, X ",UNDEFINED,org.phenotips.export.internal.DataToCellConverter,phenotypeBody,100,26,17,1,Metodo Longo
 V ,[PATIENTSCORER| INITIALIZABLE],org.phenotips.data.internal.MonarchPatientScorer,getScore,48,9,18,1,Muitos Desvios
 V ,ABSTRACTHIBERNATEDATAMIGRATION,org.phenotips.measurements.internal.R45390PhenoTips433DataMigration,doInHibernate,33,6,17,1,Muitos Desvios
 V ,UNDEFINED,org.phenotips.ontology.internal.solr.SolrQueryUtils,applySpellcheckSuggestion,21,7,6,2,Muitos Desvios
